datetime,ELCE
2014-07-16,1738.4189999999999
2014-07-17,1806.1200000000001
2014-07-18,1778.537
2014-07-19,1837.32
2014-07-20,1850.3839999999996
2014-07-21,1771.3240000000003
2014-07-22,1807.0819999999999
2014-07-23,1784.723
2014-07-24,1787.1639999999998
2014-07-25,1779.3620000000003
2014-07-26,1826.0720000000003
2014-07-27,1783.4150000000002
2014-07-28,1746.2490000000003
2014-07-29,1757.4519999999998
2014-07-30,1832.6500000000003
2014-07-31,1776.964
2014-08-01,1668.4180000000003
2014-08-02,1712.1729999999998
2014-08-03,1753.7839999999997
2014-08-04,1654.419
2014-08-05,1716.1570000000002
2014-08-06,1656.725
2014-08-07,1667.1250000000005
2014-08-08,1696.68
2014-08-09,1798.9409999999996
2014-08-10,1861.5149999999999
2014-08-11,1798.1050000000002
2014-08-12,1796.8269999999998
2014-08-13,1744.5839999999996
2014-08-14,1802.3039999999999
2014-08-15,1762.4699999999996
2014-08-16,1617.3899999999999
2014-08-17,1719.8829999999998
2014-08-18,1608.263
2014-08-19,1686.8150000000003
2014-08-20,1767.7380000000003
2014-08-21,1715.091
2014-08-22,1733.6879999999999
2014-08-23,1898.8400000000001
2014-08-24,1853.2740000000003
2014-08-25,1687.2330000000004
2014-08-26,1750.5020000000002
2014-08-27,1808.2199999999998
2014-08-28,1754.0779999999997
2014-08-29,1770.691
2014-08-30,1867.755
2014-08-31,1953.757
2014-09-01,1835.3770000000002
2014-09-02,1906.4480000000003
2014-09-03,1839.1630000000005
2014-09-04,1916.0750000000005
2014-09-05,1837.1789999999999
2014-09-06,2039.9589999999998
2014-09-07,1967.6890000000003
2014-09-08,1703.0640000000003
2014-09-09,1757.342
2014-09-10,1873.4160000000002
2014-09-11,1932.76
2014-09-12,1911.2490000000005
2014-09-13,2117.1469999999995
2014-09-14,2104.085
2014-09-15,1887.7100000000003
2014-09-16,1886.33
2014-09-17,1830.2069999999997
2014-09-18,1824.2640000000001
2014-09-19,1841.374
2014-09-20,1941.606
2014-09-21,1966.948
2014-09-22,1865.165
2014-09-23,1859.8729999999998
2014-09-24,1845.0999999999997
2014-09-25,1966.3329999999999
2014-09-26,1973.433
2014-09-27,2002.4470000000001
2014-09-28,1992.938
2014-09-29,1826.4350000000006
2014-09-30,1799.0349999999999
2014-10-01,1874.7530000000002
2014-10-02,1911.6460000000004
2014-10-03,1843.1589999999999
2014-10-04,2042.8350000000003
2014-10-05,2058.8569999999995
2014-10-06,1859.869
2014-10-07,1883.7239999999997
2014-10-08,1876.7209999999998
2014-10-09,1759.352
2014-10-10,1836.702
2014-10-11,1875.124
2014-10-12,1933.1150000000005
2014-10-13,1750.7599999999998
2014-10-14,1795.1109999999999
2014-10-15,1856.8099999999997
2014-10-16,1838.403
2014-10-17,1879.2040000000002
2014-10-18,1949.9679999999998
2014-10-19,1961.3019999999997
2014-10-20,1808.7359999999999
2014-10-21,1865.7740000000003
2014-10-22,1873.0320000000004
2014-10-23,2119.332
2014-10-24,2114.158
2014-10-25,2224.178
2014-10-26,2346.794999999999
2014-10-27,2084.172
2014-10-28,2104.111
2014-10-29,2171.6540000000005
2014-10-30,2117.3589999999995
2014-10-31,2266.645
2014-11-01,2142.099
2014-11-02,2220.294
2014-11-03,2033.7039999999993
2014-11-04,2004.7589999999998
2014-11-05,1982.7419999999997
2014-11-06,2040.5869999999998
2014-11-07,2063.0249999999996
2014-11-08,2267.1110000000003
2014-11-09,2253.6059999999998
2014-11-10,1977.7469999999996
2014-11-11,1980.8659999999998
2014-11-12,1989.6200000000003
2014-11-13,2078.212
2014-11-14,2063.3759999999997
2014-11-15,2231.9450000000006
2014-11-16,2210.036
2014-11-17,1999.308
2014-11-18,2055.63
2014-11-19,2061.636
2014-11-20,2116.1359999999995
2014-11-21,2179.965
2014-11-22,2331.4629999999997
2014-11-23,2406.8969999999995
2014-11-24,2210.249
2014-11-25,2233.779
2014-11-26,2233.7169999999996
2014-11-27,2276.406
2014-11-28,2287.095999999999
2014-11-29,2487.408999999999
2014-11-30,2495.9329999999995
2014-12-01,2317.658
2014-12-02,2320.6569999999997
2014-12-03,2342.561
2014-12-04,2332.531
2014-12-05,2333.5280000000002
2014-12-06,2526.648
2014-12-07,2499.3199999999997
2014-12-08,2261.2490000000003
2014-12-09,2333.5250000000005
2014-12-10,2336.126
2014-12-11,2353.8749999999995
2014-12-12,2376.7149999999997
2014-12-13,2484.6189999999997
2014-12-14,2460.3639999999996
2014-12-15,2224.8529999999996
2014-12-16,2307.7909999999993
2014-12-17,2292.987
